39.2753392321605	36.2794970018675
39.3834503614413	36.2713522043352
39.4911893748205	36.2632489125517
39.5985603077397	36.2551867169983
39.7055671263387	36.2471652151171
39.8122137291085	36.2391840111458
39.9185039484952	36.2312427159585
40.0244415524551	36.2233409469104
40.1300302459632	36.2154783276875
40.2352736724763	36.2076544881613
40.3401754153533	36.1998690642467
40.4447389992337	36.1921216977652
40.5489678913750	36.1844120363111
40.6528655029520	36.1767397331221
40.7564351903186	36.1691044469537
40.8596802562330	36.1615058419568
40.9626039510480	36.1539435875593
41.0652094738681	36.1464173583501
41.1674999736731	36.1389268339677
41.2694785504116	36.1314716989905
41.3711482560625	36.1240516428314
41.4725120956685	36.1166663596342
41.5735730283406	36.1093155481736
41.6743339682353	36.1019989117576
41.7747977855051	36.0947161581326
41.8749673072235	36.0874669993908
41.9748453182856	36.0802511518806
42.0744345622838	36.0730683361192
42.1737377423613	36.0659182767066
42.2727575220421	36.0588007022436
42.3714965260404	36.0517153452503
42.4699573410476	36.0446619420878
42.5681425165003	36.0376402328810
42.6660545653273	36.0306499614445
42.7636959646784	36.0236908752091
42.8610691566342	36.0167627251515
42.9581765488980	36.0098652657243
43.0550205154702	36.0029982547893
43.1516033973060	35.9961614535513
43.2479275029569	35.9893546264939
43.3439951091954	35.9825775413171
43.4398084616260	35.9758299688762
43.5353697752791	35.9691116831221
43.6306812351925	35.9624224610433
43.7257449969774	35.9557620826094
43.8205631873711	35.9491303307151
43.9151379047773	35.9425269911269
44.0094712197919	35.9359518524298
44.1035651757178	35.9294047059761
44.1974217890669	35.9228853458349
44.2910430500504	35.9163935687430
44.3844309230577	35.9099291740570
44.4775873471239	35.9034919637062
44.5705142363869	35.8970817421473
44.6632134805342	35.8906983163189
44.7556869452384	35.8843414955982
44.8479364725839	35.8780110917584
44.9399638814836	35.8717069189264
45.0317709680860	35.8654287935425
45.1233595061732	35.8591765343200
45.2147312475504	35.8529499622064
45.3058879224262	35.8467489003450
45.3968312397852	35.8405731740378
45.4875628877515	35.8344226107089
